"";"plot_ID";"inv_year";"e_ID";"e_form";"geometry"
"47";50124;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"48";50131;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"49";50132;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"50";50133;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"51";50134;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"52";50141;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"53";50142;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"54";50144;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"55";50009;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"56";50039;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"57";50042;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
"58";50057;2012;0;0;"2516981.40415175, 2516981.13888326, 2516980.9208468, 2516980.75064, 2516980.62872939, 2516980.5554491, 2516980.531, 2516980.5554491, 2516980.62872939, 2516980.75064, 2516980.9208468, 2516981.13888326, 2516981.40415175, 2516981.71592519, 2516982.07334904, 2516982.47544361, 2516982.9211068, 2516983.40911707, 2516983.93813682, 2516984.50671605, 2516985.11329631, 2516985.75621502, 2516986.43370998, 2516987.14392422, 2516987.8849111, 2516988.65463962, 2516989.451, 2516990.27180948, 2516991.11481829, 2516991.97771578, 2516992.85813682, 2516993.75366824, 2516994.66185544, 2516995.58020914, 2516996.50621221, 2516997.43732654, 2516998.371, 2516999.30467346, 2517000.23578778, 2517001.16179086, 2517002.08014456, 2517002.98833176, 2517003.88386318, 2517004.76428422, 2517005.62718171, 2517006.47019052, 2517007.291, 2517008.08736038, 2517008.8570889, 2517009.59807578, 2517010.30829002, 2517010.98578498, 2517011.62870369, 2517012.23528395, 2517012.80386318, 2517013.33288293, 2517013.8208932, 2517014.26655639, 2517014.66865096, 2517015.02607481, 2517015.33784825, 2517015.60311674, 2517015.65255975, 2516981.47128057, 2516981.40415175, 5679011.54113682, 5679012.43666823, 5679013.34485544, 5679014.26320914, 5679015.18921222, 5679016.12032654, 5679017.054, 5679017.98767346, 5679018.91878778, 5679019.84479086, 5679020.76314456, 5679021.67133176, 5679022.56686318, 5679023.44728422, 5679024.31018171, 5679025.15319052, 5679025.974, 5679026.77036038, 5679027.5400889, 5679028.28107578, 5679028.99129002, 5679029.66878498, 5679030.31170369, 5679030.91828395, 5679031.48686318, 5679032.01588293, 5679032.5038932, 5679032.94955639, 5679033.35165096, 5679033.70907481, 5679034.02084825, 5679034.28611674, 5679034.5041532, 5679034.67436, 5679034.79627061, 5679034.8695509, 5679034.894, 5679034.8695509, 5679034.79627061, 5679034.67436, 5679034.5041532, 5679034.28611674, 5679034.02084825, 5679033.70907481, 5679033.35165096, 5679032.94955639, 5679032.5038932, 5679032.01588293, 5679031.48686318, 5679030.91828395, 5679030.31170369, 5679029.66878498, 5679028.99129002, 5679028.28107578, 5679027.5400889, 5679026.77036038, 5679025.974, 5679025.15319052, 5679024.31018171, 5679023.44728422, 5679022.56686318, 5679021.67133176, 5679021.46538681, 5679011.35157088, 5679011.54113682"
